timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1440666422939242,51.7634438549,-1.2606570628,240.948593,5736159.514630067,620030.9084976702,-240.948593,30U,1.742,-1.225,-0.066,-0.004388399999734527,-0.011806300000605563,-0.27045230718017993
1440666423045908,51.7634451947,-1.2606585374,240.986572,5736159.661197389,620030.8031900029,-240.986572,30U,1.745,-1.206,-0.066,-0.004428129962732592,-0.011754360049263762,-0.27144740623083485
1440666423152575,51.7634465345,-1.2606600121,241.024567,5736159.807764547,620030.6978754407,-241.024567,30U,1.749,-1.187,-0.066,-0.004467860018233106,-0.011702419975748916,-0.2724425076533922
1440666423259241,51.7634478743,-1.2606614867,241.062546,5736159.954331873,620030.5925677856,-241.062546,30U,1.752,-1.168,-0.066,-0.0045075899812311694,-0.011650480024407115,-0.27343760670579237
1440666423362098,51.7634492141,-1.2606629614,241.10054,5736160.100899035,620030.4872532348,-241.10054,30U,1.756,-1.149,-0.067,-0.004547320038477014,-0.011598539950892266,-0.2744327081283497
1440666423453526,51.7634505539,-1.260664436,241.138519,5736160.247466365,620030.3819455919,-241.138519,30U,1.76,-1.13,-0.067,-0.004587049999729749,-0.011546599999550468,-0.27542780717900456
1440666423544954,51.7634518937,-1.2606659107,241.176514,5736160.3940335335,620030.2766310533,-241.176514,30U,1.763,-1.111,-0.067,-0.0046267799627278125,-0.011494660049953996,-0.2764229062314048
1440666423636383,51.7634532336,-1.2606673853,241.214508,5736160.540611989,620030.1713231561,-241.214508,30U,1.767,-1.091,-0.067,-0.004666510018228327,-0.011442719974693821,-0.2774180076539622
1440666423727811,51.7634545734,-1.26066886,241.252487,5736160.687179159,620030.0660086303,-241.252487,30U,1.77,-1.072,-0.068,-0.004706239981226392,-0.01139078002509735,-0.27841310670461705
1440666423832573,51.7634559132,-1.2606703346,241.290482,5736160.8337464975,620029.9607010103,-241.290482,30U,1.774,-1.053,-0.068,-0.0047459700384722345,-0.01133883994983717,-0.2794082081289197
1440666423939239,51.763457253,-1.2606718093,241.328461,5736160.9803136755,620029.8553864954,-241.328461,30U,1.777,-1.034,-0.068,-0.0047856999997249695,-0.0112869000002407,-0.2804033071795746
1440666424030668,51.7634585682,-1.2606733051,241.366089,5736161.124110447,620029.7486812455,-241.366089,30U,1.769,-1.062,-0.066,-0.004966459826853864,-0.010979820292982636,-0.2817918158546653
1440666424122096,51.7634598835,-1.2606748009,241.403702,5736161.267918343,620029.6419757353,-241.403702,30U,1.76,-1.09,-0.065,-0.005147220086824413,-0.010672739854431613,-0.283180327842391
1440666424225906,51.7634611987,-1.2606762967,241.44133,5736161.41171512,620029.5352704969,-241.44133,30U,1.752,-1.118,-0.063,-0.005327979913953307,-0.010365660147173546,-0.2845688365174817
1440666424332571,51.763462514,-1.2606777925,241.478958,5736161.55552302,620029.4285649987,-241.478958,30U,1.743,-1.146,-0.062,-0.0055087401721785265,-0.010058579706877195,-0.285957348503462
1440666424439238,51.7634638292,-1.2606792882,241.516571,5736161.699319966,620029.3218666726,-241.516571,30U,1.734,-1.174,-0.06,-0.005689499999307421,-0.00975149999961913,-0.2873458571802981
1440666424545905,51.7634651444,-1.260680784,241.554199,5736161.843116751,620029.2151614521,-241.554199,30U,1.726,-1.202,-0.059,-0.005870259828181644,-0.009444420292361063,-0.28873436585538875
1440666424652571,51.7634664597,-1.2606822798,241.591827,5736161.986924656,620029.1084559718,-241.591827,30U,1.717,-1.231,-0.057,-0.006051020086406864,-0.009137339853810041,-0.2901228778413691
1440666424759238,51.7634677749,-1.2606837756,241.629456,5736162.130721446,620029.0017507626,-241.629456,30U,1.708,-1.259,-0.056,-0.006231779913535757,-0.008830260146551977,-0.29151138651820513
1440666424865904,51.7634690902,-1.2606852714,241.667068,5736162.2745293565,620028.8950452942,-241.667068,30U,1.7,-1.287,-0.054,-0.0064125401717609765,-0.008523179708000954,-0.2928998985041854
1440666424964237,51.7634704054,-1.2606867672,241.704697,5736162.41832615,620028.788340097,-241.704697,30U,1.691,-1.315,-0.053,-0.006593300000635201,-0.008216100000742887,-0.2942884071792762
1440666425044237,51.7634714958,-1.2606891981,241.742401,5736162.5355847115,620028.6177052003,-241.742401,30U,1.659,-1.391,-0.056,-0.0064525701341681795,-0.007796100400344652,-0.30213250969816036
1440666425124237,51.7634725863,-1.2606916289,241.78009,5736162.652854563,620028.4470769464,-241.78009,30U,1.626,-1.467,-0.059,-0.00631183993259794,-0.0073760997998727545,-0.3099766309199927
1440666425225903,51.7634736767,-1.2606940598,241.817795,5736162.770113137,620028.2764420657,-241.817795,30U,1.594,-1.542,-0.063,-0.0061711100678762485,-0.006956100199474519,-0.3178207334388769
1440666425332570,51.7634747672,-1.2606964906,241.855484,5736162.887383,620028.1058138269,-241.855484,30U,1.561,-1.618,-0.066,-0.00603037986630601,-0.006536099599002622,-0.3256648546607093
1440666425439236,51.7634758576,-1.2606989215,241.893188,5736163.004641585,620027.9351789621,-241.893188,30U,1.529,-1.694,-0.069,-0.005889649999838989,-0.006116100000349715,-0.3335089571795935
1440666425544950,51.7634769481,-1.2607013523,241.930893,5736163.12191146,620027.7645507406,-241.930893,30U,1.497,-1.77,-0.073,-0.005748920133371966,-0.00569610039995148,-0.34135305969847757
1440666425636378,51.7634780385,-1.2607037832,241.968582,5736163.239170056,620027.593915891,-241.968582,30U,1.464,-1.846,-0.076,-0.005608189933547058,-0.005276099799479582,-0.34919718092031
1440666425727807,51.763479129,-1.260706214,242.006287,5736163.3564399425,620027.4232876854,-242.006287,30U,1.432,-1.922,-0.079,-0.0054674600670800355,-0.004856100200826675,-0.35704128343919417
