timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1426590535261834,51.7606075969,-1.2612743301,111.005363,5735843.088864768,619995.8346259,-111.005363,30U,0.003,0.004,0.003,0.0037664000007317597,-0.00015620000069911853,0.37938230000059253
1426590535353261,51.7606076008,-1.2612743296,111.006203,5735843.089299295,619995.8346500644,-111.006203,30U,0.003,0.004,0.002,0.0037602529511062354,-0.00014947112462349117,0.37908665263626734
1426590535444687,51.7606076096,-1.2612743285,111.008102,5735843.090279721,619995.8347026409,-111.008102,30U,0.003,0.003,0.002,0.003755834222499145,-0.00013981333997159276,0.37840206651607944
1426590535542922,51.7606076168,-1.2612743276,111.009651,5735843.0910818875,619995.8347456589,-111.009651,30U,0.003,0.003,0.001,0.0037586502745953236,-0.00013622352407681058,0.37784595523230285
1426590535641376,51.7606076195,-1.2612743273,111.010223,5735843.091382639,619995.8347592016,-111.010223,30U,0.003,0.002,0.001,0.0037548106724139834,-0.0001356262183015713,0.3776380351428785
1426590535747526,51.7606076197,-1.2612743273,111.010277,5735843.0914048795,619995.8347586722,-111.010277,30U,0.004,0.002,0.001,0.0037454026670673264,-0.0001331000008169667,0.37761990266769746
1426590535853677,51.7606076138,-1.261274328,111.009048,5735843.090747611,619995.8347260094,-111.009048,30U,0.003,0.002,0.0,0.003743028874422286,-0.00013859732544849702,0.3776143107008419
1426590535952161,51.760607609,-1.2612743286,111.008011,5735843.090212831,619995.8346973308,-111.008011,30U,0.003,0.001,0.001,0.0037423973322684395,-0.00013800000047463598,0.3776095817853388
1426590536050645,51.7606076062,-1.261274329,111.00737,5735843.089900795,619995.8346771512,-111.00737,30U,0.004,0.001,0.001,0.003747300000534535,-0.00014342085001433174,0.3775687278512464
1426590536149143,51.7606076049,-1.2612743291,111.007011,5735843.089756063,619995.8346736972,-111.007011,30U,0.004,0.001,0.001,0.0037328422270817654,-0.00014007911696475725,0.3774402040478777
1426590536247641,51.7606076042,-1.2612743293,111.006775,5735843.08967789,619995.834661751,-111.006775,30U,0.003,0.0,0.001,0.0037318000002282783,-0.00013970000003529754,0.37731529999978164
1426590536346102,51.7606076039,-1.2612743293,111.006638,5735843.089644527,619995.8346625469,-111.006638,30U,0.003,0.0,0.001,0.0037419523989728875,-0.00013581337519325042,0.37717962305348535
1426590536444563,51.7606076042,-1.2612743293,111.006577,5735843.08967789,619995.834661751,-111.006577,30U,0.003,-0.0,0.001,0.003748468446108868,-0.00013986310978054267,0.3770419938377384
1426590536543006,51.7606076041,-1.2612743293,111.006523,5735843.08966677,619995.8346620167,-111.006523,30U,0.003,-0.0,0.001,0.003747663100577449,-0.00015056042475223365,0.37699358394919913
1426590536641448,51.7606076044,-1.2612743293,111.006577,5735843.089700131,619995.8346612216,-111.006577,30U,0.002,-0.0,0.0,0.003765528885958138,-0.00016124977055055996,0.3769992893275494
1426590536747561,51.7606076059,-1.2612743292,111.006821,5735843.089867105,619995.8346641455,-111.006821,30U,0.003,0.0,0.001,0.0037662502305379876,-0.0001552293463075974,0.3770117711125269
1426590536853672,51.7606076085,-1.2612743289,111.007256,5735843.090156735,619995.834677954,-111.007256,30U,0.005,0.001,0.002,0.0037184198262169453,-0.0001093321000819909,0.37698117435103945
1426590536952110,51.7606076121,-1.2612743285,111.007851,5735843.090557736,619995.8346960123,-111.007851,30U,0.004,-0.0,0.001,0.0036233324751712014,-0.00010362888768524901,0.3769746022072759
1426590537050332,51.7606076165,-1.261274328,111.008598,5735843.091047867,619995.8347188501,-111.008598,30U,0.003,-0.0,0.001,0.003624049173684582,-9.162407501238976e-05,0.3769886133754078
1426590537141859,51.7606076213,-1.2612743274,111.009445,5735843.091582644,619995.8347475287,-111.009445,30U,0.003,0.0,0.0,0.0036862964112701303,-6.381867619350747e-05,0.37697447911618515
1426590537233385,51.7606076262,-1.2612743268,111.010361,5735843.092128543,619995.8347759416,-111.010361,30U,0.004,-0.0,0.0,0.0037315000008191403,-4.9500000246133745e-05,0.37698220000075566
1426590537337583,51.7606076317,-1.2612743261,111.011261,5735843.09274133,619995.8348096652,-111.011261,30U,0.004,0.0,-0.001,0.0037120999994674497,-5.794169881643705e-05,0.3770026785998771
1426590537444126,51.7606076377,-1.2612743251,111.012085,5735843.0934102135,619995.8348627657,-111.012085,30U,0.002,-0.001,-0.0,0.0037466519772365622,-5.235823345967451e-05,0.3770036395589647
1426590537550841,51.760607643,-1.2612743242,111.012802,5735843.094001088,619995.8349108206,-111.012802,30U,0.003,-0.001,0.0,0.0038353983481422757,-3.533422561321024e-05,0.37699454759958423
1426590537656788,51.7606076471,-1.2612743236,111.01342,5735843.094458022,619995.8349413553,-111.01342,30U,0.004,-0.0,0.002,0.003830342227037687,2.7906156676599935e-06,0.3769513048752326
1426590537755267,51.7606076495,-1.2612743233,111.013939,5735843.094725411,619995.8349556939,-111.013939,30U,-0.0,-0.003,-0.004,0.0039150554736546,-2.4832843048677413e-05,0.37707671683508487
1426590537853307,51.7606076502,-1.2612743241,111.014404,5735843.094801938,619995.8348986312,-111.014404,30U,0.002,-0.001,0.002,0.0041843747434356605,-6.463477644377675e-05,0.3770697171519772
1426590537944751,51.7606076518,-1.261274324,111.014603,5735843.094980032,619995.83490129,-111.014603,30U,0.005,-0.0,0.002,0.004248898712415887,1.942529815386964e-05,0.3770205813251514
1426590538036194,51.7606076538,-1.2612743234,111.014832,5735843.095203433,619995.8349373924,-111.014832,30U,0.009,0.001,-0.002,0.00406921722998402,4.141337494951468e-05,0.3770416743517281
1426590538140977,51.760607656,-1.2612743228,111.015007,5735843.095449075,619995.8349729647,-111.015007,30U,0.007,-0.0,-0.0,0.0038192591541587324,5.348022185997756e-06,0.37694423514333536
