timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1426872033302784,51.7607757579,-1.2614371606,111.13472,5735861.52153991,619984.1520741689,-111.13472,30U,0.009,-0.016,0.013,0.04532769999938667,-0.008887899999400926,1.322504199999558
1426872033409451,51.7607757685,-1.26143699,111.131905,5735861.522999365,619984.1638189121,-111.131905,30U,0.01,-0.016,0.013,0.045335846321925014,-0.008882118575309746,1.3225329746757037
1426872033516118,51.7607757941,-1.26143658,111.125137,5735861.526520771,619984.1920445155,-111.125137,30U,0.01,-0.015,0.014,0.0453570841218178,-0.008871405292320727,1.322628712668041
1426872033622784,51.7607758154,-1.2614362379,111.119499,5735861.529452283,619984.2155958447,-111.119499,30U,0.01,-0.015,0.014,0.04536882448743839,-0.008871870204400226,1.3226985389664876
1426872033725641,51.7607758236,-1.2614361076,111.117348,5735861.530578541,619984.2245659085,-111.117348,30U,0.009,-0.014,0.013,0.045354948329250876,-0.008867180780462138,1.3227359350978993
1426872033817070,51.7607758243,-1.261436095,111.117142,5735861.530677115,619984.2254335594,-111.117142,30U,0.009,-0.014,0.013,0.0453401403973716,-0.008859748342966411,1.322728229800864
1426872033908498,51.7607758243,-1.2614360951,111.117142,5735861.530676951,619984.225426659,-111.117142,30U,0.008,-0.014,0.013,0.04533672979537507,-0.008866876117533241,1.322736497346991
1426872033999926,51.7607758243,-1.2614360951,111.117142,5735861.530676951,619984.225426659,-111.117142,30U,0.008,-0.014,0.013,0.045338770195226405,-0.00887571323266289,1.3227331350975962
1426872034091355,51.7607758259,-1.2614360673,111.116638,5735861.530900617,619984.2273408527,-111.116638,30U,0.008,-0.014,0.013,0.04532559143395607,-0.008861961638624098,1.322736454282737
1426872034196117,51.7607758295,-1.2614360004,111.115425,5735861.531411021,619984.231947975,-111.115425,30U,0.008,-0.013,0.013,0.04529830529327894,-0.008852378135185163,1.3227526298040038
1426872034302783,51.7607758335,-1.2614359249,111.114052,5735861.531980059,619984.23714751,-111.114052,30U,0.008,-0.014,0.013,0.04530239999976507,-0.008857599999736841,1.3227607000005162
1426872034394212,51.7607758377,-1.2614358482,111.112648,5735861.532573312,619984.2424293252,-111.112648,30U,0.007,-0.014,0.012,0.04531993570847762,-0.008857780819338005,1.3227742351021692
1426872034485640,51.7607758418,-1.2614357708,111.111237,5735861.533156594,619984.247759711,-111.111237,30U,0.007,-0.013,0.013,0.0453382509754819,-0.008851875487341905,1.3227832973543003
1426872034589450,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.007,-0.013,0.012,0.045325980818657526,-0.00886258938643215,1.3227807351027479
1426872034696116,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.006,-0.013,0.013,0.04532079735309472,-0.008866648329376574,1.3227837867673118
1426872034802783,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.006,-0.013,0.013,0.04533374106214803,-0.008860613244367897,1.3227891947031603
1426872034909450,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.007,-0.012,0.012,0.045343124488022836,-0.008860835101895764,1.3227925324481324
1426872035016117,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.007,-0.011,0.012,0.04533469401366494,-0.008868535098365823,1.3228021622551567
1426872035122783,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.006,-0.011,0.013,0.045322759590120824,-0.008865605306652948,1.322802172858032
1426872035229450,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.006,-0.011,0.012,0.04533426225585992,-0.008865559608697145,1.3228002728419934
1426872035327783,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.006,-0.011,0.012,0.045349400000862614,-0.008871300000097613,1.3227938000004833
1426872035407783,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.006,-0.011,0.012,0.045346318574944325,-0.008871935102723133,1.3227914053075205
1426872035487783,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.006,-0.011,0.012,0.04534000264726038,-0.00887549735288771,1.322784568241975
1426872035589450,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.006,-0.011,0.011,0.04533862183525866,-0.008869699999176443,1.3227996483701685
1426872035696115,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.005,-0.011,0.011,0.04535334637705161,-0.008877659609882078,1.3227949841208593
1426872035802782,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.005,-0.011,0.011,0.04536022450495822,-0.00887946754933033,1.3228076754954456
1426872035908497,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.005,-0.01,0.01,0.045354756330815864,-0.008882275511825424,1.3227946595908477
1426872035999925,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.005,-0.011,0.011,0.04535514637699709,-0.008886037743561023,1.3228063026456358
1426872036091353,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.004,-0.01,0.01,0.04535465959070608,-0.008886462244287022,1.3228063648980397
1426872036196115,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.004,-0.01,0.01,0.04537133245052434,-0.008885502646556314,1.3228202754880827
1426872036302782,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.003,-0.009,0.009,0.04535639999987491,-0.008882899999358436,1.3228112999997594
1426872036409449,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.003,-0.009,0.009,0.045357567551840665,-0.008889467551160641,1.3228182920383247
1426872036514211,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.003,-0.009,0.009,0.04535862715868285,-0.008890870195485984,1.3228166807817752
1426872036605639,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.003,-0.009,0.009,0.045362900000453746,-0.008888481424425302,1.3228156357082899
1426872036697068,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.002,-0.009,0.008,0.04535864039002391,-0.00889025696358132,1.322824115879153
1426872036802782,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.002,-0.008,0.008,0.04535809735177109,-0.008891999999470676,1.3228084384137682
1426872036908496,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.002,-0.008,0.008,0.04536339469308628,-0.008889737756054119,1.322819632449445
1426872036999925,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.002,-0.008,0.007,0.045366132451457535,-0.008891521864776762,1.3228101105857992
1426872037091353,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.008,0.007,0.04536548081881867,-0.008887329795098313,1.322823660196374
1426872037196115,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.008,0.007,0.04536320264578204,-0.008890037743245953,1.322827229804847
1426872037302781,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.008,0.007,0.045367400000317464,-0.00888969999934641,1.3228364000003565
1426872037409448,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.002,-0.008,0.007,0.045371989385473474,-0.008896970204997507,1.322832502653957
1426872037514210,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.002,-0.008,0.007,0.04538202715797413,-0.008892164901669063,1.3228313052935128
1426872037605638,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.008,0.006,0.045379210613695105,-0.008889470204061105,1.3228310840782662
1426872037697067,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.001,-0.008,0.006,0.045374040389945344,-0.008893581475467165,1.3228300807809816
1426872037802781,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.007,0.006,0.04537835695395934,-0.008896702649513834,1.322826546360092
1426872037908495,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.007,0.006,0.045386632448315624,-0.008891237756590465,1.322824051024463
1426872037999924,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.001,-0.006,0.006,0.04538432980401755,-0.008893841084466753,1.322827318525169
1426872038091353,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.001,-0.006,0.006,0.04538184836993622,-0.008899545717561503,1.32282520265379
1426872038196115,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.001,-0.006,0.006,0.04538241921826532,-0.008892737744909507,1.3228426026456999
1426872038302781,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.0,-0.006,0.005,0.045389300000817735,-0.008898299999279869,1.322827400000629
1426872038409448,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.0,-0.006,0.006,0.045396297346929564,-0.008901324487321966,1.322836300605601
1426872038514210,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.0,-0.006,0.006,0.04539620529302882,-0.008896764901917596,1.3228372649017581
1426872038605638,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.005,0.006,0.045394076117005085,-0.008901638362098658,1.3228239165276456
1426872038697067,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.001,-0.005,0.005,0.04539128078022181,-0.008909237743827998,1.322845467549562
1426872038802780,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.005,0.005,0.04539358940576324,-0.008908416557688289,1.3228312562899034
1426872038909447,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.004,0.004,0.04539284040993204,-0.008904970204367361,1.3228351734632433
1426872039016114,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.0,-0.004,0.004,0.04538986490281008,-0.00891221921823068,1.322838575488692
1426872039117780,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.001,-0.003,0.004,0.045388764896831704,-0.008913992039909054,1.3228303728583413
1426872039197780,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.001,-0.003,0.003,0.045391227158471194,-0.008912119219591187,1.3228458052934615
1426872039277780,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.004,0.003,0.045386199999360215,-0.008906599999804192,1.3228410999992446
1426872039376114,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.002,-0.003,0.004,0.04538106755151678,-0.008913029794513867,1.3228310297950356
1426872039482780,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.001,-0.003,0.003,0.04536201852540568,-0.008910621864973989,1.3228368218656354
1426872039589447,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.003,0.004,0.04536551652650984,-0.008908762244581257,1.3228340563303491
1426872039696113,51.7607758433,-1.2614357418,111.110703,5735861.533371113,619984.24975698,-111.110703,30U,0.002,-0.003,0.003,0.04534751587953785,-0.008907637744652159,1.322825470195311
1426872039802780,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.002,0.003,0.04537603046671835,-0.008912389405286042,1.3228231298012867
1426872039909447,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.001,-0.002,0.003,0.045383710613558816,-0.008915892038494029,1.3228202973465863
1426872040016114,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.002,-0.001,0.002,0.04539585431604289,-0.008915162255247246,1.3228247814744256
1426872040119923,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.001,0.004,0.04538538081860382,-0.008922651628873833,1.3228359595909542
1426872040211352,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.001,0.003,0.045400419912361205,-0.00893169470681785,1.3228333807814634
1426872040302780,51.7607758433,-1.2614357414,111.110703,5735861.533371771,619984.2497845828,-111.110703,30U,0.002,-0.002,0.003,0.04543579999999117,-0.008919299999807402,1.32282500000012
1426872040409446,51.7607758433,-1.2614357415,111.110703,5735861.533371607,619984.2497776829,-111.110703,30U,0.002,-0.001,0.003,0.04547417611806978,-0.00892678673275083,1.3228281404094404
1426872040514208,51.7607758433,-1.2614357416,111.110703,5735861.533371442,619984.2497707817,-111.110703,30U,0.001,-0.0,0.002,0.04546554568308482,-0.008936764902257527,1.3228177788277489
1426872040605636,51.7607758433,-1.2614357417,111.110703,5735861.533371277,619984.2497638805,-111.110703,30U,0.002,-0.0,0.002,0.045463932449077274,-0.008928607961136006,1.3228181351018091
