timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1447164961003312,51.7605907506,-1.2612216121,111.064621,5735841.302189168,619999.5172961736,-111.064621,30U,0.003,-0.004,0.006,0.0019474999999698438,-0.014075899999158831,-0.1683478071800667
1447164961109735,51.760590761,-1.2612216188,111.064003,5735841.303334689,619999.5168062394,-111.064003,30U,0.002,-0.004,0.006,0.001942818072220894,-0.014071996385281844,-0.16834758373428926
1447164961214283,51.7605907877,-1.261221636,111.062416,5735841.306275598,619999.5155484937,-111.062416,30U,0.002,-0.004,0.006,0.0019489837567268418,-0.014076512634160888,-0.16834501082924713
1447164961305707,51.7605908106,-1.2612216508,111.061066,5735841.308797871,619999.5144664441,-111.061066,30U,0.003,-0.004,0.006,0.0019425981956417279,-0.014084592780795324,-0.16833940000061837
1447164961397130,51.7605908195,-1.2612216565,111.060539,5735841.309778229,619999.5140494953,-111.060539,30U,0.003,-0.004,0.006,0.0019449909757237004,-0.014086919852721619,-0.16834547473252634
1447164961495317,51.7605908204,-1.2612216571,111.060486,5735841.309877328,619999.5140057041,-111.060486,30U,0.003,-0.004,0.006,0.0019396072196665975,-0.014085296391084644,-0.16834279097638744
1447164961593956,51.7605908033,-1.2612216461,111.061462,5735841.3079937985,619999.5148101411,-111.061462,30U,0.002,-0.004,0.006,0.0019434072290538558,-0.014083030723332097,-0.1683423126497073
1447164961699882,51.7605907881,-1.2612216363,111.062347,5735841.306319587,619999.51552673,-111.062347,30U,0.002,-0.004,0.006,0.0019392036105317445,-0.01407588917113615,-0.16834473970631048
1447164961806555,51.7605907783,-1.2612216299,111.062897,5735841.305240294,619999.5159943711,-111.062897,30U,0.002,-0.004,0.007,0.0019381234629095995,-0.014078985561507445,-0.16834114946455536
1447164961913008,51.7605907722,-1.261221626,111.063194,5735841.304568352,619999.5162796788,-111.063194,30U,0.002,-0.004,0.006,0.0019385144393513265,-0.014077487365641544,-0.16835416209840617
1447164962017115,51.760590768,-1.2612216233,111.0634,5735841.304105727,619999.5164771392,-111.0634,30U,0.002,-0.004,0.007,0.00193050000087257,-0.014076099999928475,-0.16835930717894274
1447164962108547,51.7605907653,-1.2612216215,111.063507,5735841.303808433,619999.5166085139,-111.063507,30U,0.003,-0.004,0.007,0.0019344325296192738,-0.014074565663529754,-0.16836618192789193
1447164962199980,51.7605907637,-1.2612216205,111.063553,5735841.303632148,619999.5166817658,-111.063553,30U,0.003,-0.005,0.007,0.0019345729273949628,-0.014079212634079116,-0.16836627473228422
1447164962298191,51.7605907628,-1.2612216199,111.063599,5735841.303533049,619999.5167255569,-111.063599,30U,0.003,-0.004,0.007,0.0019267090235641907,-0.014078009023611015,-0.16836119097563623
1447164962396620,51.7605907635,-1.2612216204,111.063538,5735841.303610071,619999.5166891963,-111.063538,30U,0.003,-0.004,0.006,0.0019257036091952866,-0.014081127071772993,-0.1683637288781002
1447164962502777,51.7605907664,-1.2612216222,111.063316,5735841.303929608,619999.5165572908,-111.063316,30U,0.003,-0.004,0.006,0.0019248927798393585,-0.01408310721936788,-0.16836461443896406
1447164962608945,51.7605907714,-1.2612216254,111.06292,5735841.304480375,619999.5163232055,-111.06292,30U,0.003,-0.004,0.006,0.0019202180725175245,-0.014087227107464457,-0.16836064517976324
1447164962707569,51.7605907786,-1.26122163,111.062355,5735841.305273492,619999.5159866748,-111.062355,30U,0.003,-0.004,0.006,0.0019256144385784732,-0.01408959639017871,-0.168360087365553
1447164962806189,51.7605907878,-1.261221636,111.061661,5735841.306286719,619999.515548228,-111.061661,30U,0.003,-0.003,0.006,0.0019232801462250638,-0.014088501805192992,-0.16835951263386625
1447164962904687,51.7605907989,-1.2612216431,111.06086,5735841.307509426,619999.5150288343,-111.06086,30U,0.003,-0.003,0.006,0.001919116242670082,-0.014085812633297447,-0.16835581443826095
1447164963003184,51.7605908114,-1.2612216512,111.060013,5735841.308886179,619999.5144367197,-111.060013,30U,0.003,-0.003,0.005,0.0019196999994543378,-0.014089000000701329,-0.16836080717947904
1447164963101668,51.7605908243,-1.2612216595,111.059189,5735841.310307084,619999.5138297424,-111.059189,30U,0.003,-0.002,0.005,0.0019208126503431427,-0.014087927108412885,-0.16836436204864622
1447164963200153,51.7605908364,-1.2612216673,111.058456,5735841.311639846,619999.5132593908,-111.058456,30U,0.003,-0.003,0.005,0.001917983756114328,-0.014083000000301273,-0.16835445414434988
1447164963298559,51.7605908474,-1.2612216744,111.057831,5735841.312851434,619999.5127402622,-111.057831,30U,0.003,-0.002,0.004,0.001904543315883924,-0.014079085561892267,-0.16836058556106132
1447164963396964,51.7605908572,-1.2612216806,111.057289,5735841.313931056,619999.5122864228,-111.057289,30U,0.003,-0.002,0.004,0.001907212634659229,-0.014084089171275651,-0.16835874873117795
1447164963503150,51.7605908656,-1.261221686,111.056831,5735841.314856304,619999.5118915034,-111.056831,30U,0.003,-0.002,0.004,0.0019046025383961025,-0.01408848195207275,-0.16835992887743959
1447164963609337,51.7605908726,-1.2612216906,111.056465,5735841.315627179,619999.5115555021,-111.056465,30U,0.003,-0.002,0.004,0.0019010777098360182,-0.014084754216769819,-0.16834986024053641
1447164963707764,51.7605908781,-1.2612216941,111.056175,5735841.316233055,619999.5112993886,-111.056175,30U,0.003,-0.002,0.005,0.0019232971247880276,-0.014089465708650967,-0.1683659747328751
1447164963805973,51.760590882,-1.2612216968,111.055962,5735841.316662319,619999.5111027234,-111.055962,30U,0.003,-0.002,0.004,0.0019201812181450391,-0.014094983757322035,-0.1683575837570635
1447164963897419,51.7605908844,-1.2612216983,111.055832,5735841.316926747,619999.5109928467,-111.055832,30U,0.004,-0.001,0.004,0.0018931090234182734,-0.014093176536949437,-0.16836481443798834
1447164963988866,51.760590885,-1.2612216987,111.055801,5735841.316992811,619999.5109636531,-111.055801,30U,0.004,-0.001,0.005,0.001868200000238405,-0.01408660000019224,-0.16837790717896117
1447164964093123,51.7605908848,-1.2612216986,111.055817,5735841.316970735,619999.5109710837,-111.055817,30U,0.003,-0.0,0.003,0.0018922638564546417,-0.014091381928326013,-0.16837429819236988
1447164964199752,51.7605908845,-1.2612216983,111.05584,5735841.316937865,619999.5109925823,-111.05584,30U,0.004,-0.0,0.004,0.0018896379021299317,-0.014077009024998779,-0.16837528736645008
1447164964306440,51.7605908841,-1.2612216981,111.05587,5735841.316893711,619999.5110074442,-111.05587,30U,0.003,-0.001,0.003,0.0018491794125221463,-0.014091763904104786,-0.16838441624303482
1447164964412363,51.7605908839,-1.2612216979,111.055885,5735841.3168717995,619999.511021776,-111.055885,30U,0.003,0.0,0.003,0.001877902538622983,-0.01409319565528606,-0.16837222887764886
1447164964510875,51.760590884,-1.2612216979,111.055885,5735841.3168829195,619999.5110215108,-111.055885,30U,0.003,0.0,0.003,0.0018895108281977524,-0.014066899999431412,-0.16838474405077491
1447164964608924,51.7605908842,-1.2612216981,111.05587,5735841.316904834,619999.5110071792,-111.05587,30U,0.003,-0.001,0.003,0.0019009783133351172,-0.014082958433539806,-0.16839550361465971
1447164964700046,51.7605908845,-1.2612216983,111.055847,5735841.316937865,619999.5109925823,-111.055847,30U,0.004,0.0,0.002,0.0018708685842300948,-0.01409449097582504,-0.16838038917154785
1447164964791167,51.7605908849,-1.2612216986,111.055817,5735841.316981854,619999.5109708186,-111.055817,30U,0.003,0.0,0.003,0.0018676205875786573,-0.014076225267444878,-0.16840175668431062
1447164964896164,51.7605908851,-1.2612216987,111.055801,5735841.317003931,619999.5109633873,-111.055801,30U,0.002,-0.0,0.003,0.0019021584892673523,-0.01410113502540836,-0.16838877219389403
1447164965003144,51.760590885,-1.2612216987,111.055801,5735841.316992811,619999.5109636531,-111.055801,30U,0.003,-0.0,0.003,0.0019096000007298617,-0.014099499999219762,-0.1683863071798703
1447164965109774,51.7605908848,-1.2612216986,111.055817,5735841.316970735,619999.5109710837,-111.055817,30U,0.003,-0.0,0.003,0.0018751192760274617,-0.014090190964513671,-0.16840779638571518
1447164965214512,51.7605908844,-1.2612216983,111.05584,5735841.316926747,619999.5109928467,-111.05584,30U,0.002,-0.001,0.003,0.0018631090249086534,-0.01409262887706477,-0.1683868090248621
1447164965306019,51.7605908841,-1.2612216981,111.05587,5735841.316893711,619999.5110074442,-111.05587,30U,0.003,-0.001,0.002,0.001883467512216321,-0.014103862098873944,-0.16839727473289673
1447164965397526,51.7605908839,-1.2612216979,111.055885,5735841.3168717995,619999.511021776,-111.055885,30U,0.003,-0.0,0.002,0.0018977072189963588,-0.01408493609578584,-0.1683929397067899
1447164965495501,51.760590884,-1.2612216979,111.055885,5735841.3168829195,619999.5110215108,-111.055885,30U,0.003,-0.001,0.001,0.0018908108297097834,-0.014086858488690448,-0.16839709638991776
1447164965593907,51.7605908842,-1.2612216981,111.05587,5735841.316904834,619999.5110071792,-111.05587,30U,0.002,-0.0,0.002,0.00187820722947715,-0.014094632529008694,-0.16840161626559103
1447164965699888,51.7605908845,-1.2612216983,111.055847,5735841.316937865,619999.5109925823,-111.055847,30U,0.002,0.0,0.001,0.001898580147167073,-0.014078998195945899,-0.16839592165766745
1447164965806643,51.7605908849,-1.2612216986,111.055817,5735841.316981854,619999.5109708186,-111.055817,30U,0.003,-0.0,0.001,0.0019071072185177377,-0.014083792781207406,-0.16839829458637456
1447164965913151,51.7605908851,-1.2612216987,111.055801,5735841.317003931,619999.5109633873,-111.055801,30U,0.003,0.0,0.001,0.0018956397054551047,-0.014084305414079314,-0.16839502526703562
1447164966017305,51.760590885,-1.2612216987,111.055801,5735841.316992811,619999.5109636531,-111.055801,30U,0.003,0.001,0.001,0.0018875999998447669,-0.01407630000069812,-0.16839180718009158
1447164966108753,51.7605908848,-1.2612216986,111.055817,5735841.316970735,619999.5109710837,-111.055817,30U,0.002,0.0,0.001,0.0018944271082866843,-0.014083331326625155,-0.16839349277195925
1447164966200201,51.7605908844,-1.2612216983,111.05584,5735841.316926747,619999.5109928467,-111.05584,30U,0.003,-0.0,0.001,0.0018964981945169173,-0.01408308736624764,-0.16838238375650633
1447164966298472,51.7605908841,-1.261221698,111.05587,5735841.316893876,619999.5110143453,-111.05587,30U,0.002,-0.0,0.002,0.0018656776085155208,-0.014072674731930239,-0.16838549999999783
1447164966396963,51.7605908839,-1.2612216979,111.055885,5735841.3168717995,619999.511021776,-111.055885,30U,0.001,-0.001,0.002,0.0018859458553195433,-0.014077289171287675,-0.168390494586029
1447164966503139,51.760590884,-1.2612216979,111.055885,5735841.3168829195,619999.5110215108,-111.055885,30U,0.001,-0.0,0.001,0.0018810711227934549,-0.014073896390848138,-0.16838494946555588
1447164966609309,51.7605908842,-1.2612216981,111.05587,5735841.316904834,619999.5110071792,-111.05587,30U,0.001,0.0,0.003,0.001904512650448966,-0.014075590964180155,-0.16839101084394975
1447164966707701,51.7605908845,-1.2612216983,111.055847,5735841.316937865,619999.5109925823,-111.055847,30U,0.001,0.0,0.002,0.0019043440498978945,-0.014064896391120718,-0.16838069204551429
1447164966806096,51.7605908849,-1.2612216986,111.055817,5735841.316981854,619999.5109708186,-111.055817,30U,0.001,0.0,0.001,0.001919966778266493,-0.014073556683453189,-0.16838408917182363
1447164966904552,51.7605908851,-1.2612216987,111.055786,5735841.317003931,619999.5109633873,-111.055786,30U,0.002,0.0,0.003,0.0018840180484035944,-0.014070928877334143,-0.16838837834289502
1447164967003007,51.7605908852,-1.2612216986,111.055763,5735841.317015218,619999.5109700235,-111.055763,30U,0.001,0.0,0.001,0.0018774000007354685,-0.014067700000764658,-0.16839310717985828
1447164967101468,51.7605908851,-1.2612216983,111.05574,5735841.317004589,619999.5109909913,-111.05574,30U,0.001,0.0,0.002,0.0019128566262891214,-0.014075121687032196,-0.1683917216868835
1447164967199928,51.7605908848,-1.2612216979,111.055725,5735841.316971886,619999.5110193897,-111.055725,30U,0.002,-0.0,0.002,0.0019064054146441937,-0.014062221658334075,-0.1683946054141214
1447164967298408,51.7605908846,-1.2612216975,111.055725,5735841.316950302,619999.5110475231,-111.055725,30U,0.002,0.0,0.001,0.0018922433156746746,-0.01406850000035258,-0.16839768014670203
1447164967396888,51.7605908843,-1.2612216971,111.055717,5735841.3169176,619999.5110759229,-111.055717,30U,0.001,0.0,0.002,0.0018968097584776784,-0.014067198195915433,-0.16839640000005557
1447164967503034,51.760590884,-1.2612216968,111.055725,5735841.31688473,619999.5110974202,-111.055725,30U,0.001,0.0,0.002,0.001903612633022932,-0.014069187366862551,-0.1683897018051229
