timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1438780057957980,51.7605968461,-1.2612992074,110.615532,5735841.85237623,619994.146379635,-110.615532,30U,0.0,0.001,0.0,-0.006711600000349009,0.0018247000003923273,0.6701080999994673
1438780058037981,51.7605968557,-1.261299154,110.608948,5735841.853531672,619994.1500392483,-110.608948,30U,-0.0,0.0,0.001,-0.006720648975760568,0.001821083472233343,0.6697512256437335
1438780058117981,51.7605968788,-1.2612990258,110.593117,5735841.8563114675,619994.1588249223,-110.593117,30U,-0.0,0.001,0.001,-0.006735640390613451,0.0018045615624514217,0.6688650588364835
1438780058219648,51.760596898,-1.2612989189,110.57991,5735841.858622514,619994.1661510501,-110.57991,30U,-0.0,0.0,0.001,-0.006748141014674889,0.0017913297955317153,0.6681195511121276
1438780058326316,51.7605969053,-1.2612988781,110.574883,5735841.859501448,619994.1689472522,-110.574883,30U,-0.001,0.0,0.001,-0.006755505293572666,0.0017861509760353814,0.667835433710491
1438780058432983,51.760596906,-1.2612988742,110.574394,5735841.859585711,619994.16921453,-110.574394,30U,-0.001,0.0,0.001,-0.006765184107696723,0.001786905296866118,0.667806189404641
1438780058538697,51.760596906,-1.2612988744,110.574402,5735841.859585381,619994.1692007291,-110.574402,30U,-0.0,-0.0,0.001,-0.006762848975839944,0.0017868297956680059,0.6678076569368172
1438780058630126,51.760596906,-1.2612988743,110.574409,5735841.859585546,619994.1692076296,-110.574409,30U,-0.0,-0.0,0.002,-0.006767754316205124,0.0017938622560590542,0.6678018999996955
1438780058721556,51.7605969081,-1.261298862,110.572891,5735841.8598393155,619994.1700508696,-110.572891,30U,-0.0,0.0,0.002,-0.006762940410148798,0.0017933622436629676,0.6677486385932545
1438780058826318,51.7605969131,-1.2612988324,110.569199,5735841.860444048,619994.1720802712,-110.569199,30U,-0.0,-0.0,0.002,-0.006767319219585236,0.0017939430368781536,0.6676337767473047
1438780058932985,51.7605969188,-1.2612987987,110.564995,5735841.8611333715,619994.1743907529,-110.564995,30U,-0.001,-0.0,0.002,-0.006765299999304385,0.0017849999994615318,0.6675092000008034
1438780059039652,51.7605969247,-1.2612987641,110.560677,5735841.861846418,619994.1767628124,-110.560677,30U,-0.001,-0.001,0.001,-0.006770732448302288,0.0017847755117224818,0.6673798683874983
1438780059144414,51.7605969306,-1.261298729,110.55632,5735841.862560285,619994.1791693757,-110.55632,30U,-0.001,-0.001,0.002,-0.006770021865422608,0.0017874377444610237,0.6672459839920822
1438780059235843,51.7605969328,-1.261298716,110.554726,5735841.862826329,619994.1800606567,-110.554726,30U,-0.001,-0.001,0.001,-0.006778592039424479,0.0017942430624672298,0.6671946106147582
1438780059327272,51.7605969328,-1.261298716,110.554749,5735841.862826329,619994.1800606567,-110.554749,30U,-0.001,-0.0,0.001,-0.006779605292067054,0.0017908781339918964,0.6671985701961083
1438780059432987,51.7605969328,-1.2612987158,110.554749,5735841.8628266575,619994.1800744585,-110.554749,30U,-0.0,-0.0,0.001,-0.006778727152343194,0.001796554306002537,0.6672022086106961
1438780059538701,51.7605969328,-1.2612987155,110.554718,5735841.862827151,619994.1800951605,-110.554718,30U,-0.001,-0.0,0.001,-0.006785156936580894,0.0017994026536711945,0.6672055026543692
1438780059630131,51.7605969329,-1.2612987151,110.554665,5735841.8628389295,619994.1801224995,-110.554665,30U,-0.001,-0.001,0.001,-0.0067827026458600935,0.0018015052937089744,0.6671966649021944
1438780059721559,51.7605969329,-1.2612987148,110.554611,5735841.862839423,619994.1801432023,-110.554611,30U,-0.001,-0.001,0.001,-0.006782767551164316,0.0018039377555968202,0.667186802653966
1438780059826322,51.7605969329,-1.2612987148,110.554588,5735841.862839423,619994.1801432023,-110.554588,30U,-0.001,-0.001,0.001,-0.006776321865231801,0.0018045211720418722,0.6671796483294504
1438780059932989,51.7605969329,-1.261298715,110.554596,5735841.862839094,619994.1801294,-110.554596,30U,-0.001,-0.0,0.002,-0.006785500000243996,0.0018012000007162155,0.6671807000002806
1438780060039656,51.7605969328,-1.2612987154,110.554626,5735841.862827315,619994.1801020617,-110.554626,30U,-0.001,-0.0,0.002,-0.006788554282801755,0.0018073297960167541,0.6671857457174776
1438780060144419,51.7605969328,-1.2612987157,110.554672,5735841.862826821,619994.1800813589,-110.554672,30U,-0.001,-0.001,0.001,-0.006787627158667107,0.0018114516702980193,0.6671878728409941
1438780060235848,51.7605969328,-1.261298716,110.554726,5735841.862826329,619994.1800606567,-110.554726,30U,-0.001,-0.0,0.002,-0.006777727141513654,0.0018154867319022901,0.6671850542826051
