timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1439814234645432,51.7608817504,-1.2615185833,110.784645,5735873.174629035,619978.2522248672,-110.784645,30U,0.004,-0.008,0.003,0.008160700000481521,-0.018004999999423215,0.32497850000013573
1439814234743874,51.7608817486,-1.2615184435,110.785622,5735873.174658848,619978.2618770016,-110.785622,30U,0.002,-0.006,0.002,0.008104295797109749,-0.01804023929657841,0.32307251740022946
1439814234842316,51.7608817328,-1.2615181153,110.788147,5735873.17344171,619978.2845674165,-110.788147,30U,-0.0,0.0,0.001,0.007988245366231472,-0.018146843474964803,0.3187266633963906
1439814234944521,51.7608817209,-1.2615178502,110.790184,5735873.172554471,619978.3028930678,-110.790184,30U,-0.003,0.006,-0.0,0.007888234629861412,-0.01822654305386585,0.3151940957462064
1439814235046787,51.7608817189,-1.2615177593,110.79081,5735873.172481597,619978.3091712259,-110.79081,30U,-0.004,0.008,-0.001,0.00784470357886261,-0.01824999642183501,0.31392023567622807
1439814235145184,51.7608817219,-1.2615177606,110.790688,5735873.172813077,619978.3090735611,-110.790688,30U,-0.005,0.008,-0.0,0.00784403905347656,-0.01826087052644262,0.31384527610614277
1439814235243581,51.7608817186,-1.2615177584,110.790733,5735873.172449715,619978.3092341286,-110.790733,30U,-0.004,0.007,-0.0,0.007849540664636733,-0.01826518523866228,0.3139067114375042
1439814235345987,51.7608817049,-1.2615177313,110.791176,5735873.170970771,619978.3111405732,-110.791176,30U,-0.004,0.007,-0.001,0.007845851789089597,-0.018263533474766155,0.3139683912650593
1439814235448334,51.7608816949,-1.2615177783,110.790451,5735873.169781388,619978.3079236934,-110.790451,30U,-0.002,0.001,0.0,0.007989573792175702,-0.01814431547026304,0.3158378086935375
1439814235546862,51.7608816986,-1.2615179125,110.788681,5735873.169972079,619978.2986529693,-110.788681,30U,-0.001,-0.003,0.001,0.008093137474360095,-0.018075903577915806,0.31856378898436044
1439814235645389,51.7608817103,-1.2615180438,110.787186,5735873.171057191,619978.2895611593,-110.787186,30U,0.001,-0.005,0.001,0.00813149999981449,-0.018059899999505802,0.3203411000003795
