timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1440751826193097,51.7605958672,-1.2612474287,111.283066,5735841.82870969,619997.7221582634,-111.283066,30U,-0.008,-0.017,0.017,-0.004179100000643637,-0.008554900000759777,-0.052370407180076385
1440751826299754,51.7605960257,-1.2612467226,111.259857,5735841.847497688,619997.7704650809,-111.259857,30U,-0.007,-0.017,0.017,-0.0041584242945084315,-0.008529761714620025,-0.0539691584646991
1440751826404492,51.7605964002,-1.2612450629,111.208649,5735841.891875276,619997.8840059193,-111.208649,30U,-0.006,-0.018,0.015,-0.004155519619828824,-0.008523668229149245,-0.0576631723554024
1440751826495804,51.7605967064,-1.2612437059,111.166458,5735841.928159422,619997.9768389055,-111.166458,30U,-0.006,-0.017,0.015,-0.004163968228157636,-0.00852061024998413,-0.06068657284968221
1440751826587115,51.7605968174,-1.2612432137,111.149727,5735841.941313176,619998.0105106954,-111.149727,30U,-0.006,-0.017,0.015,-0.004158636456732304,-0.008492173792467606,-0.061811466898558605
1440751826692960,51.7605968231,-1.2612431889,111.14679,5735841.941987857,619998.0122069984,-111.14679,30U,-0.006,-0.018,0.014,-0.0041299616413451624,-0.008493709369795424,-0.06192543923920036
1440751826798805,51.7605968196,-1.2612432073,111.14579,5735841.94156836,619998.0109465179,-111.14579,30U,-0.005,-0.017,0.013,-0.004131760737210093,-0.00851177104220471,-0.06191970466323696
1440751826890109,51.7605968146,-1.2612432349,111.144333,5735841.940966917,619998.0090551338,-111.144333,30U,-0.004,-0.016,0.013,-0.004153474816511797,-0.008500534554884505,-0.0619319289894605
1440751826981413,51.7605968889,-1.2612429023,111.131783,5735841.949776798,619998.031810438,-111.131783,30U,-0.005,-0.016,0.013,-0.004172631772038502,-0.008492951390754575,-0.06212418373481194
1440751827086096,51.7605970747,-1.2612420529,111.104073,5735841.971836512,619998.0899338212,-111.104073,30U,-0.005,-0.016,0.012,-0.00416395417302117,-0.008507548609033262,-0.06253745942983226
1440751827192689,51.7605972799,-1.2612410926,111.074379,5735841.996236103,619998.1556588343,-111.074379,30U,-0.005,-0.016,0.013,-0.004122700000024705,-0.0085064999995107,-0.06297500717964996
1440751827299502,51.7605974653,-1.2612401955,111.048393,5735842.018329821,619998.2170749938,-111.048393,30U,-0.004,-0.015,0.012,-0.004146945768418219,-0.008495075704291005,-0.06344678458332116
1440751827404388,51.7605975744,-1.2612396348,111.033119,5735842.0313849915,619998.2554789197,-111.033119,30U,-0.003,-0.015,0.012,-0.0041627626629207725,-0.008496690629522609,-0.06389249310525809
1440751827495786,51.7605975903,-1.2612395413,111.030968,5735842.033307013,619998.2618890782,-111.030968,30U,-0.003,-0.015,0.012,-0.004160634553293218,-0.008502536456263188,-0.06404008784734672
1440751827587184,51.7605975903,-1.2612395409,111.03096,5735842.0333076725,619998.2619166822,-111.03096,30U,-0.003,-0.014,0.012,-0.004133454174332768,-0.008492805565004913,-0.06404870468447146
1440751827692949,51.7605975903,-1.2612395408,111.03096,5735842.033307836,619998.2619235826,-111.03096,30U,-0.003,-0.014,0.011,-0.004133880380245446,-0.008489116837810761,-0.06404061493503549
1440751827798715,51.7605975903,-1.2612395409,111.03096,5735842.0333076725,619998.2619166822,-111.03096,30U,-0.001,-0.014,0.011,-0.004153094359169472,-0.008510851410768542,-0.06404754110662042
1440751827890142,51.7605975903,-1.2612395413,111.030968,5735842.033307013,619998.2618890782,-111.030968,30U,-0.002,-0.013,0.012,-0.00417005885826976,-0.008498146707103,-0.06405299531463811
1440751827981568,51.7605975902,-1.261239542,111.030975,5735842.033294741,619998.2618410372,-111.030975,30U,-0.002,-0.013,0.011,-0.004148302782855595,-0.008496899999219678,-0.064044292532265
1440751828086313,51.7605975902,-1.2612395424,111.030975,5735842.033294083,619998.2618134347,-111.030975,30U,-0.001,-0.013,0.011,-0.004128698098015876,-0.008502836457417656,-0.0640638289886936
1440751828192960,51.7605975902,-1.2612395426,111.030983,5735842.033293754,619998.2617996323,-111.030983,30U,-0.001,-0.012,0.011,-0.004141699999837108,-0.008508600000610652,-0.06405880717901677
1440751828299772,51.7605975902,-1.2612395424,111.030975,5735842.033294083,619998.2618134347,-111.030975,30U,0.0,-0.012,0.01,-0.0041615999996222515,-0.00850665423076604,-0.0640625382845505
1440751828404661,51.7605975902,-1.261239542,111.030975,5735842.033294741,619998.2618410372,-111.030975,30U,-0.0,-0.011,0.01,-0.004158593411676962,-0.008511402782968526,-0.06407165139034009
1440751828496089,51.7605975903,-1.2612395414,111.030968,5735842.033306849,619998.2618821778,-111.030968,30U,-0.0,-0.011,0.01,-0.00412718316269712,-0.008512519619156878,-0.06406996076145219
1440751828587518,51.7605975903,-1.261239541,111.03096,5735842.033307507,619998.2619097817,-111.03096,30U,0.001,-0.011,0.009,-0.004135065446590246,-0.00850602708684191,-0.0640792897505076
1440751828693235,51.7605975903,-1.2612395409,111.03096,5735842.0333076725,619998.2619166822,-111.03096,30U,0.0,-0.011,0.009,-0.0041495074667011874,-0.008512168228527916,-0.06406727847837118
1440751828799898,51.7605975903,-1.2612395411,111.03096,5735842.033307343,619998.2619028806,-111.03096,30U,0.001,-0.01,0.009,-0.0041270252732316685,-0.008515854231263104,-0.06406918318934515
1440751828906467,51.7605975903,-1.2612395415,111.030968,5735842.033306684,619998.2618752766,-111.030968,30U,0.0,-0.01,0.007,-0.004118131771749876,-0.008510131771375372,-0.06407887569557719
1440751829008045,51.7605975902,-1.2612395421,111.030975,5735842.033294576,619998.2618341374,-111.030975,30U,0.002,-0.009,0.008,-0.004113112152461264,-0.008518336455978584,-0.06407004114084555
1440751829087993,51.7605975902,-1.2612395425,111.030983,5735842.033293918,619998.2618065334,-111.030983,30U,0.002,-0.009,0.008,-0.004152630892222593,-0.008514583162074084,-0.06407741493527841
1440751829167941,51.7605975902,-1.2612395427,111.030983,5735842.033293589,619998.2617927312,-111.030983,30U,0.002,-0.009,0.006,-0.004151800000306912,-0.00851509999944416,-0.064066407180338
1440751829266356,51.7605975902,-1.2612395426,111.030975,5735842.033293754,619998.2617996323,-111.030975,30U,0.001,-0.008,0.006,-0.004107017789089869,-0.008512997179637468,-0.06408215325287016
