timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1423818998272003,51.7605910737,-1.2612679525,111.050301,5735841.261873152,619996.3185462283,-111.050301,30U,0.001,0.001,0.004,0.006307600000755412,-0.0032125000002482386,0.21833680000014044
1423818998378670,51.7605910878,-1.2612679358,111.049294,5735841.26346864,619996.3196612885,-111.049294,30U,-0.001,0.001,0.007,0.006320857225047589,-0.003226728559610344,0.2182894713605261
1423818998483432,51.7605911237,-1.261267897,111.047478,5735841.267524787,619996.3222436423,-111.047478,30U,0.003,0.002,0.006,0.006498638815359562,-0.0031915265147627048,0.21810391009771837
1423818998574860,51.760591156,-1.2612678638,111.046059,5735841.271171378,619996.3244490909,-111.046059,30U,0.007,0.003,0.005,0.0064682223969983795,-0.003214367375138837,0.21796058363510998
1423818998666289,51.7605911698,-1.2612678498,111.045158,5735841.27272906,619996.3253786237,-111.045158,30U,0.007,0.004,0.006,0.006394671346016731,-0.003238897932397057,0.21790639173081286
1423818998772003,51.7605911704,-1.2612678468,111.044563,5735841.27280072,619996.3255840588,-111.044563,30U,0.004,0.003,0.005,0.006429922502684192,-0.003226765302281757,0.21789216530249778
1423818998878670,51.7605911464,-1.2612678695,111.044861,5735841.270094418,619996.3240811948,-111.044861,30U,0.005,0.003,0.005,0.006516740834545167,-0.0032255693939516445,0.21790840204642387
1423818998985337,51.7605911278,-1.2612678879,111.044952,5735841.267995705,619996.3228607508,-111.044952,30U,0.007,0.004,0.006,0.006483110149765671,-0.0032428265411342605,0.21789587550422307
1423818999087004,51.760591117,-1.2612678981,111.044708,5735841.2667778935,619996.3221854968,-111.044708,30U,0.006,0.004,0.006,0.006405071413963515,-0.003232097955098362,0.21788328775158
1423818999167004,51.7605911102,-1.2612679032,111.044388,5735841.266013299,619996.3218515819,-111.044388,30U,0.005,0.003,0.005,0.006424459374288697,-0.003224312259471372,0.21787193870274038
1423818999247004,51.7605911047,-1.2612679075,111.04409,5735841.26539459,619996.3215694273,-111.04409,30U,0.006,0.003,0.005,0.0064827999995216035,-0.0032290999995515527,0.21783030000054843
1423818999345338,51.7605911018,-1.2612679106,111.044174,5735841.26506699,619996.3213631895,-111.044174,30U,0.007,0.004,0.005,0.006474520377461628,-0.003240589798723404,0.21780308161529824
1423818999452004,51.7605911013,-1.2612679114,111.044205,5735841.265010071,619996.3213093083,-111.044205,30U,0.008,0.005,0.005,0.006393332624375245,-0.003237110202116215,0.21776891017515657
