timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1425382322330119,51.7609694305,-1.2615687288,111.066559,5735882.842721458,619974.559329245,-111.066559,30U,-0.011,-0.008,-0.001,-0.0032724000003733155,-0.022725200000162347,-1.789341407172779
1425382322435745,51.7609694184,-1.261568749,111.067459,5735882.841342632,619974.5579673568,-111.067459,30U,-0.011,-0.008,-0.001,-0.0032481246818102365,-0.022719322652775473,-1.7894752915018726
1425382322542413,51.7609693868,-1.2615688014,111.069794,5735882.83774231,619974.5544351,-111.069794,30U,-0.011,-0.008,0.0,-0.003209011420431389,-0.022705841623167983,-1.789826134586142
1425382322649081,51.7609693596,-1.2615688464,111.0718,5735882.834643468,619974.5514018395,-111.0718,30U,-0.011,-0.008,-0.0,-0.003195309391998025,-0.022698305710336892,-1.790122612496808
1425382322754979,51.7609693489,-1.2615688641,111.072586,5735882.833424444,619974.5502087604,-111.072586,30U,-0.012,-0.008,-0.001,-0.0031946150965309235,-0.022694060387172307,-1.79024024147502
1425382322853442,51.7609693478,-1.261568866,111.07267,5735882.833298991,619974.5500805606,-111.07267,30U,-0.011,-0.007,-0.001,-0.0031777642759608054,-0.022698069797672558,-1.7902563395891888
1425382322951465,51.760969348,-1.2615688656,111.072662,5735882.833321891,619974.5501076339,-111.072662,30U,-0.011,-0.007,-0.001,-0.003173083058560861,-0.022696767956583496,-1.7902604093828454
1425382323042895,51.7609693481,-1.2615688655,111.072655,5735882.833333176,619974.5501142694,-111.072655,30U,-0.011,-0.007,-0.0,-0.0031779565361952176,-0.02268943020319969,-1.7902558434618956
1425382323134324,51.7609693415,-1.2615688764,111.072952,5735882.832581283,619974.5493795765,-111.072952,30U,-0.01,-0.006,-0.0,-0.003186007551539108,-0.02268509999943759,-1.7902773451154288
1425382323239087,51.7609693267,-1.2615689012,111.073578,5735882.83089463,619974.5477074083,-111.073578,30U,-0.01,-0.006,-0.001,-0.0031775150970488274,-0.022690300000249724,-1.7903370036806678
1425382323345755,51.7609693089,-1.2615689308,111.074265,5735882.828866465,619974.5457119537,-111.074265,30U,-0.01,-0.006,-0.001,-0.0031604000004687017,-0.02268120000013748,-1.7904078071680185
