timestamp,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1416586024994263,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.002,0.002,-0.011222500000251915,0.006506600000352182,0.17185710000073756
1416586025085675,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.001,-0.002,0.002,-0.011212920673385881,0.006505106733296091,0.17185998269299527
1416586025177087,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.003,0.002,-0.011196465367113547,0.006506351948922901,0.17186411060786105
1416586025280843,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.003,0.002,-0.011204510580983,0.00650637596290808,0.17186682403634254
1416586025387449,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.002,0.002,-0.0112097726195234,0.006495562012818465,0.17187016201344357
1416586025494117,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.001,-0.002,0.002,-0.011215117316857174,0.006500620671631787,0.17187337261990643
1416586025600787,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.001,-0.002,0.002,-0.011209527405999483,0.006502592792457444,0.17187981730751062
1416586025707447,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.002,0.002,-0.011196403353819894,0.006499244153140019,0.1718785726207186
1416586025814119,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.001,0.001,-0.011198879326765991,0.00648019951129601,0.17188395865443035
1416586025920843,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.001,0.002,-0.011191013962094636,0.0064990346333446344,0.1718876307346741
1416586026019216,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.001,0.001,-0.011204099999257786,0.006493299999785368,0.17188930000073196
1416586026099216,51.7606148531,-1.2612808429,111.266411,5735843.885084638,619995.3659466184,-111.266411,30U,0.002,-0.002,0.002,-0.011199779326738733,0.0064853240405806315,0.17189157596069113
